sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
292,0.957859,2768,3.379731,0.879731,2047,2.499389,-0.000611,15 A0 0F FE
293,0.961045,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
294,0.963612,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
295,0.966625,2558,3.123321,0.623321,2046,2.498168,-0.001832,13 FC 0F FC
296,0.971096,2563,3.129426,0.629426,2031,2.479853,-0.020147,14 06 0F DE
297,0.973771,2599,3.173382,0.673382,2072,2.529915,0.029915,14 4E 10 30
298,0.976540,3072,3.750916,1.250916,2046,2.498168,-0.001832,18 00 0F FC
299,0.978960,2944,3.594628,1.094628,2049,2.501832,0.001832,17 00 10 02
300,0.982249,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
301,0.985664,2567,3.134310,0.634310,1967,2.401709,-0.098291,14 0E 0F 5E
302,0.988486,2816,3.438339,0.938339,2047,2.499389,-0.000611,16 00 0F FE
303,0.991242,2776,3.389499,0.889499,2046,2.498168,-0.001832,15 B0 0F FC
304,0.993896,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
305,0.996294,2768,3.379731,0.879731,2080,2.539683,0.039683,15 A0 10 40
306,1.000498,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
307,1.003494,2599,3.173382,0.673382,2046,2.498168,-0.001832,14 4E 0F FC
308,1.006272,2776,3.389499,0.889499,2046,2.498168,-0.001832,15 B0 0F FC
309,1.009058,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
310,1.011743,2559,3.124542,0.624542,2047,2.499389,-0.000611,13 FE 0F FE
311,1.014363,3072,3.750916,1.250916,2023,2.470085,-0.029915,18 00 0F CE
312,1.017461,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
313,1.020752,2558,3.123321,0.623321,2046,2.498168,-0.001832,13 FC 0F FC
314,1.024077,2816,3.438339,0.938339,2072,2.529915,0.029915,16 00 10 30
315,1.026824,2558,3.123321,0.623321,2072,2.529915,0.029915,13 FC 10 30
316,1.029953,2776,3.389499,0.889499,2049,2.501832,0.001832,15 B0 10 02
317,1.032907,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
